blogpost_id,url,user,date,text,sentiment,toxicity
32,https://buffalochronicle.com/2019/03/22/bmos-kevin-lynch-threatened-job-losses-in-call-to-wernick/,129,4/2/19 10:08,Ive been trying to get someone in Canada to see that we are NOT following the aswritten BNAConstitution of 1867 and this is the BIGGEST of the problems but no one sees it The Clerk of the s11 Privy Council is part of the Executive Power which reports to the s12 Governor General who was intended to look out for the best interests of the Crownnow the public In 1940 during a wartime emergency an Order in Council PC19401121 merged  seconded usurped the office of Secretary to the Cabinet Legislative Power WITH the office of Clerk of the Privy Council Executive Imagine merging the office of USA President with Speaker of the Combined House  Senate  too much power in one place Google PC19401121 and some of my posts posts etc will pop up plus my diagrams and the Order itself I hope this interests you Its so big no one here except one chap in Nova Scotia and one in Manitoba a can see it b appreciates what it means and c thinks I can do anything about it Robert Ede 4168197333,0.216667,0.16830921
32,https://buffalochronicle.com/2019/03/22/bmos-kevin-lynch-threatened-job-losses-in-call-to-wernick/,130,4/5/19 8:42,Thank you for your research Uncle Bob As an Ottawan I am deeply disturbed that all this corruption just seems to be par for the course The more troubling thing is this in house lawyer for SNC in the room when all is discussed These are the days when all will be revealed BTW is the chap in NS a certain Billy Joyce Sincerely R Moore,0.303571,0.23539306
32,https://buffalochronicle.com/2019/03/22/bmos-kevin-lynch-threatened-job-losses-in-call-to-wernick/,129,4/5/19 9:20,Sorry in NS its Fred who runs the YouTube channel CrossCanadaNewscom,-0.5,0.090412535
32,https://buffalochronicle.com/2019/03/22/bmos-kevin-lynch-threatened-job-losses-in-call-to-wernick/,131,10/8/19 11:28,Why under same foreign policy act is not mentioned HALLIBURTON with office in Calgary in my job while I was sleeping out of my tower they falsified the surveys reported to customer myself next in the morning when to take over I discovered intentional fault being a professional honest Canadian hired by HALLIBURTON in Calgary I reported the false HALLIBURTON lost that job was banned work 3 years for that customer and it happened in the last 10 years second time under same CEO Dave Lesar collecting 183 million salary yearly the two falsifiers being Khaled Saad DD Manager and Tarek Khattab Country manager both sons in law of Mahmoud ElKhady Region manager were accommodated in different positions and to me thru Calgary office  in a moment when they were hiring to cover their dirt they Reduced In Force coming with dirty money  which I never touched  under condition do not sue them in CANADA case S 2017060104 registered at Alberta Human Rights commission where corrupted decision makers John Gabrielle with friends in corrupted lawyers firm NORTON ROSE FULBRIGHT  they twisted every thing thats why I cannot trust any politicians in election campaign and in VOTE DAY I will be in hunger strike till HR justice system will be one of their priority in that year I made 275 K I was taxed 90K in my last 2 decades of career working overseas from plus 56 deg C to minus 55 deg C 8 to 9 months yearly I brought in CANADA millions of dollars and still I am discriminated in employment and much more  like in 1993 I was agresses I paid a Lawyer Me Francois Gottlieb to sue the aggressor case 50005009147941 and we did contract on another 40 on collection he did nothing 17 years and after the Quebec Lawyers association advised me do ont sue the lawyers for professional mistake which I did it and I lost case 50017016803036 due to morally corrupted judges Dion Belanger Nadeau Benoit Morin Rene Dusault and Yves Marie Morissette I contacted again le Barreau and they told me again to re open the case I invested 43K open the cause wining but when to collect after 23 years due to Gottileb I got zero with help lawyers the guilty hiding his belongs  I will go public and I will do hunger strike to protest peaceful  LIVIU POPESCU MONTREAL QUEBEC,-0.019444,0.2136468
34,https://buffalochronicle.com/2019/03/26/snc-lavalin-ceos-wife-employed-by-stephen-bronfman-to-leave-canada-imminently/,132,3/26/19 16:48,Wonder if Clare Bronfmans arrest in the NXIVM cult case overlaps into this need to get get out of Canada situation,-0.05,0.11100713
34,https://buffalochronicle.com/2019/03/26/snc-lavalin-ceos-wife-employed-by-stephen-bronfman-to-leave-canada-imminently/,133,3/31/19 0:11,With each passing day another loose thread is made visible for the pullingClare Bronfman is connected to the NXIVM cult case wow lets keep pulling on that thread Im curious as to the those ties that bind,-0.025641,0.08694499
34,https://buffalochronicle.com/2019/03/26/snc-lavalin-ceos-wife-employed-by-stephen-bronfman-to-leave-canada-imminently/,134,10/15/19 13:19,Has anyone tried sharing this on Facebook They would not let me because they say Others have reported this as abusive,0,0.12187651
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,135,4/2/19 12:01,So the Bronfmans are going to pick our next PM  think again the Liberals are gone gone gone  for good this time  too much corruption and far too much unCanadian behavior  arrogance elitism cronyism and money  Canadians just want a government to do right by the people all the people and Trudeau and his gang blew it,0.247619,0.47744283
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,61,4/2/19 17:14,And the carbon tax has hit the one province whose bad side no candidate without a death wish wants to be on,-0.25,0.20335238
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,111,4/2/19 21:24,Corruption for over a century,0,0.23660788
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,136,4/3/19 13:48,This article is hogwash and Trudeau is going nowhere lol except back to Parliament as the Prime Minister,0.4,0.4278847
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,56,4/3/19 20:18,That well may be but as the worst Prime Minister throughout history bar none,-1,0.28282678
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,137,4/4/19 0:32,Hey Patttyy Can you please give us an idea how low Jr will go to retain the highest office in the land Some say he is very close to his most favoured nation That being China Apparently achieving at depth with in weeks,0.1875,0.27770835
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,138,5/14/19 9:43,Get real worst PM in history,-1,0.3764946
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,56,5/14/19 11:33,I would be surprised if this was true as for Trudeau going I certainly hope so but any minute now he is going to start spraying goodies around in hopes of hitting everyone and causing them to once again vote Liberal I hope and pray that I am wrong If the Libs were paying attention they would realize that assurance of reelection would come with a leadership convention I believe that a Border Collie in a three piece suit could beat the current loser,0.032857,0.28241354
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,139,8/4/19 10:11,Youre dreaming Patsy Trudeau is the most hated Politician Canada ever put forward he and his 40 Robbers are history coming October 2019 ,-0.25,0.7143426
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,2,5/16/19 16:56,Gone for good until we get tired of Conservative corruption Then we are back to corruption Liberal flavor ,0.1,0.3716405
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,140,4/2/19 12:27,Next to Trudeau Chrystia Freeland is the second most disliked person in Canada I dont think so Try Jody WilsonRaybould,-0.125,0.78364515
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,2,4/2/19 14:52,Who are you trying to kid  Jody WilsonRaybould is one of the most honest women in politics and most likely you are liberal that is why you posted what you did She stood up for what is right and is being throw under the bus for it  Chrystia Freeland is just a sheep in the herd belonging to Trudeau ,0.377143,0.4051286
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,2,4/2/19 18:56,Shes a fukn rat liberal that got off the boat before it sankshe voted with all the other rats to destroy Canada,-0.1625,0.9030623
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,122,4/2/19 22:22,Having now been ejected from caucus and denied the right to run as a Liberal in the upcoming election shed have to be brought back in the fold against the vociferous opposition of the more corrupt members of the Librano caucus and in order to have any hope of winning an election as the new leader of the LPC shed have to purge most of cabinet and a significant number of the current caucus despite which shed still have a herculean task in restoring Canadians confidence in the LPC  then again theres the partys current regressive ideology and four years of divisive and destructive policies to scrap and start over again Therefore I doubt the hail mary wet dream is possible,0.084391,0.29126477
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,140,4/3/19 9:58,AhhhI so agree with you The whole affair is a nightmare This arrogant pretty boys win was a blundera backlash to Harpers ruleWatching a caucus being reined inthreatened into subservience yesterdaywas a thousandtimes worse ,0.2,0.6079781
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,136,4/3/19 13:49,LOL,0.8,0.0835966
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,140,4/2/19 12:39,PS Joyce Murray is the only admirable person left in this nest of patsies led by an arrogantdishonest selfserving so and so,0,0.6172133
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,141,4/3/19 20:28,You are mistaken,0,0.10004873
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,142,4/2/19 13:03,Thanks again Buffalo Chronicle for Canadian political insight Good job,0.358333,0.0823755
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,143,4/2/19 13:26,In his arrogance and stubbornness Captain Trudeau seems to be going down with the ship as he cant relinquish control of the wheel,-0.194444,0.1955721
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,2,4/2/19 13:48,Now thats an April fools joke suggesting Freeland as the next prime minister of Canada We all saw how she tried to deal with NAFTA and made a mess of that Thanks Buffalo Chronically for reporting that the Canadian news will not,0.008333,0.24975784
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,144,4/2/19 15:43,Thanks to the Buffalo Chronicle for some outstanding reporting Nobel prize for your authors,0.4125,0.035449933
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,145,4/2/19 20:37,Fuck libral party there all fucked,-0.5,0.9664572
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,146,4/4/19 8:35,your eloquence speaks volumes,0,0.12432224
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,2,4/4/19 11:35,You have as much class as Jr,0.2,0.0851473
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,110,4/4/19 13:51,April 2 2019 The Buffalo Chronical Chrystia Freeland is angling to succeed Trudeau as Prime Minister httpsbuffalochroniclecom20190402chrystiafreelandisanglingtosucceedtrudeauasprimeminister  Impressions times people saw this Tweet on Twitter 448 Total engagements 107 Link clicks 63 Detail expands 28 Likes 6 Replies 4 Retweets 3 Profile clicks 2 Follows,0,0.061107967
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,147,6/24/19 18:07,Time to get the Catholic clergy back in power like God intended Hide your kids Canada Deacon Scheer is here,0,0.15543185
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,148,10/20/19 2:24,Thank You Buffalo Chronicle  from all of Canada,0,0.08282135
1,https://buffalochronicle.com/2019/04/02/chrystia-freeland-is-angling-to-succeed-trudeau-as-prime-minister/,149,11/20/19 14:57,Not fake news it would appear as she gets Deputy PM post today No matter the government is not run by cabinet but rather JTs political praetorian guard John Ivison financed by Bronfmans and the like,0.125,0.095450535
2,https://buffalochronicle.com/2019/04/08/jody-and-jane-now-the-most-powerful-politicians-in-canada-consider-how-to-wield-it/,110,4/8/19 17:39,Thank you for your continued coverage and hope you will follow with copy on the threat of lawsuit from PM Trudeau against Andrew Sheer Censorship is unacceptable to Canadians yet the liberals continue their focus to shut down commentary if it does not fit their narrative Sharing all your articles,-0.118519,0.14523046
2,https://buffalochronicle.com/2019/04/08/jody-and-jane-now-the-most-powerful-politicians-in-canada-consider-how-to-wield-it/,110,4/8/19 17:47,Trudeaus Lawsuit Threat Against Scheer Is A Massive Tactical Error httpswwwspencerfernandocom20190408trudeauslawsuitthreatagainstscheerisamassivetacticalerror,0,0.32247645
2,https://buffalochronicle.com/2019/04/08/jody-and-jane-now-the-most-powerful-politicians-in-canada-consider-how-to-wield-it/,144,4/12/19 17:45,httpsomnyfmshowsdaniellesmithviviankrause2 Check this interview out about Notleys NDPScary that shes been bought and paid for by American interests determined to stop Canadas oil sands,0,0.1832829
48,https://buffalochronicle.com/2019/09/03/federal-spending-on-foreign-abortions-increased-to-700m-infuriating-canadas-indigenous-people/,149,9/25/19 13:53,Some of us Canadians are becoming aware that Trudeaus long term agenda is to use Canadian taxpayer money to buy himself a job at the UN,0.216667,0.12412084
48,https://buffalochronicle.com/2019/09/03/federal-spending-on-foreign-abortions-increased-to-700m-infuriating-canadas-indigenous-people/,2,10/21/19 6:55,That has been Trudeaus end game all along,-0.4,0.068333514
48,https://buffalochronicle.com/2019/09/03/federal-spending-on-foreign-abortions-increased-to-700m-infuriating-canadas-indigenous-people/,2,10/8/19 13:04,That has been my opinion for a number of years It will be either the UN or some other global organization and his buddies GB and SO Willen right with him AM,0.053571,0.123620495
48,https://buffalochronicle.com/2019/09/03/federal-spending-on-foreign-abortions-increased-to-700m-infuriating-canadas-indigenous-people/,2,10/12/19 13:13,To use plain language this vicious baby killer MUST be defeated in the coming election,-0.607143,0.63181436
38,https://buffalochronicle.com/2019/10/14/with-landslide-loss-for-trudeau-expected-wilson-raybould-is-likely-to-run-for-leader/,102,10/14/19 13:43,Thank you for keeping us informed here in Canada where the Corporate Media is compromised by a 600 million slush fund doled out by the Liberal government This would be scandalous anywhere else in the world I can think of Justin Trudeau has reduced us to TURD WHIRLED status I hope he wakes up the day after the election and faces reality  move in with Gerald Butts or move in with Rosie Barton,0,0.25818363
38,https://buffalochronicle.com/2019/10/14/with-landslide-loss-for-trudeau-expected-wilson-raybould-is-likely-to-run-for-leader/,150,10/14/19 22:56,Turdeau need the boot so bad he doesnteven need to bend over forit to land every part of him is the same,-0.35,0.26986608
38,https://buffalochronicle.com/2019/10/14/with-landslide-loss-for-trudeau-expected-wilson-raybould-is-likely-to-run-for-leader/,151,10/15/19 11:35,Thank you for your honest reporting Please keep it up as we cant get any up here in Canadakeep us informed of all thats going onlove it,1,0.0766148
38,https://buffalochronicle.com/2019/10/14/with-landslide-loss-for-trudeau-expected-wilson-raybould-is-likely-to-run-for-leader/,2,10/15/19 12:20,The report of Trudeau leaving the teaching position under secretive and cloudy cover due to rumored sexual events with a young girl has disappeared from view Was it legally smothered by his lawyers  which I wouldnt discount or is it false fake news he is the most dishonest corrupt unethical immoral arrogant ignorant socalled politician in Canadian history Any responses to this issue,-0.157986,0.7241476
38,https://buffalochronicle.com/2019/10/14/with-landslide-loss-for-trudeau-expected-wilson-raybould-is-likely-to-run-for-leader/,152,10/15/19 13:08,The latest poll shows the Libs neck and neck with the Cons139 seats eachLibs down by 44 seatswhich are hardly 12 Why anyone pays attention to American news is beyond me,0.013194,0.23315302
38,https://buffalochronicle.com/2019/10/14/with-landslide-loss-for-trudeau-expected-wilson-raybould-is-likely-to-run-for-leader/,153,10/15/19 14:19,Liz Polls are for strippers Libs will finish firmly in third,0,0.26321745
38,https://buffalochronicle.com/2019/10/14/with-landslide-loss-for-trudeau-expected-wilson-raybould-is-likely-to-run-for-leader/,2,10/20/19 17:47,Like anybody believes the polls after Trump Brexit and Dog Ford,0,0.3099479
38,https://buffalochronicle.com/2019/10/14/with-landslide-loss-for-trudeau-expected-wilson-raybould-is-likely-to-run-for-leader/,154,10/15/19 14:50,NDP hopeful LMAO Jagmeet Singh supports a COALITION Government  Oh absolutely Because were not going to support a Conservative government Were going to fight a Conservative government Were going to fight it all the way Were ready to do whatever it takes httpstorontosuncomopinioneditorialseditorialacoalitiongovernmentisntthecanadianway JagmeetSinghMustGo TrudeauMustGo PPC2019,0.383333,0.27301934
38,https://buffalochronicle.com/2019/10/14/with-landslide-loss-for-trudeau-expected-wilson-raybould-is-likely-to-run-for-leader/,155,10/15/19 22:16,Ppc should get 2 seats if max is lucky,0.333333,0.063378714
38,https://buffalochronicle.com/2019/10/14/with-landslide-loss-for-trudeau-expected-wilson-raybould-is-likely-to-run-for-leader/,154,10/17/19 12:23,If Canadians are lucky Max PPC party will get a lot more If not this is the last election that will ever matter,0.277778,0.11746244
38,https://buffalochronicle.com/2019/10/14/with-landslide-loss-for-trudeau-expected-wilson-raybould-is-likely-to-run-for-leader/,156,10/16/19 23:15,As a veteran of 25 years in the Canadian Forces Karen Mcrimmon is a liar and has no respect for the men and women of the CAF She is horrible and a puppet of the horrible PM And thank you for the real news ours wont report,-0.421875,0.6079781
38,https://buffalochronicle.com/2019/10/14/with-landslide-loss-for-trudeau-expected-wilson-raybould-is-likely-to-run-for-leader/,157,10/19/19 23:11,BIG Blue Wave coming on October 21 when Trudope and the Lieberals get DAS BOOT ,0,0.062264074
38,https://buffalochronicle.com/2019/10/14/with-landslide-loss-for-trudeau-expected-wilson-raybould-is-likely-to-run-for-leader/,158,10/20/19 17:19,Trudeau is a despicable excuse for a Prime Minister but what is even more despicable would be any selfrespecting Canadian who casts a vote in his favour Thank you for reporting Canadian news items that the CBC and Toronto Star refuses to admit are true,0.266667,0.5707368
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,159,10/15/19 8:31,He sure doesnt look like a guy fearing for his life such that he would need to don a Kevlar vest Sorry not buying it Australian PM did the same thing and pushed his anti gun agenda Lets stop the nonsense and get tough on crime and gangs,-0.064815,0.4377465
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,160,10/15/19 9:53,Vote Conservatives if you want to get tougher on criminals Scheer lists it in his platform,0,0.39482662
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,161,10/17/19 10:11,Scheer is a panderer He needs to get tough on the UN first and foremost Why kind of crime are you talking about Do you know what a Sanctuary City Is Why did they exist under Harper if theyre so tough on criminals as you say Illegal immigration is a crime and the Conservatives did nothing to end Sanctuary Cities when they had the power in their grasp to do so Maxime Bernier is the only one who will truly be tough with crime Border crime is the biggest issue concernng crime that we have The other kinds of crime arent costing taxpayers billions and billions of dollars a year,-0.117708,0.4433457
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,162,11/2/19 12:47,You got that right,0.285714,0.03718718
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,163,10/15/19 17:04,What a tool,0,0.10045804
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,164,10/15/19 17:34,Hes such a twit,0,0.7143426
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,2,10/16/19 16:45,Sad day when I believe this rag over the CBC But I do they are not bought and paid for,-0.5,0.23202944
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,2,10/16/19 17:18,Apparently his staffers have never heard of a head shot,0.05,0.22310917
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,165,10/19/19 15:29,In and out it hit nothing as its an empty nut shell,-0.1,0.20064789
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,2,10/20/19 10:05,I agree A head shot would solve a lot o Canadas problems,0,0.5354959
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,2,10/16/19 19:29,My thoughts axactly,0,0.11833213
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,166,10/17/19 19:49,Yes and the biggest criminal is Trudope,-1,0.7665437
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,65,10/18/19 10:49,I retired from RCMP HQ years ago I was not a police officer but I knew police programs and operations in conducting my work This story does not merit being taken seriously because if there was a security threat it would solely be RCMP Protective Services responsible 247 for protecting the PM and his family to determine the preventative measures to be taken given the particulars of the threat While it is possible that the PMO Prime Ministers Office staff could have spawned such a false threat based on my reading of this story with scant detail I have to say it is false And press in Canada would pounce on this if they thought it had merit and was possibly true A Buffalo reporter alone is less likely to have any real insider information on foreign affairs than many papers and media sources in Canada Now on another topic if you really want to know the state of Canadian economy and affairs you have to forget the Canadian press and read such papers as The Economist The Guardian and magazines like Walrus Canadian,0.001786,0.17575008
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,65,11/4/19 1:48,Really Using the RCMP like props What an insult  misuse Further abuse of highly trained human resources is insulting  demoralizing More financial resources also being squandered The Liberals should be held accountable and pay for the cost of this deplorable PR stunt out of their pockets and not ours What was happening elsewhere while the highly trained police asserts were being needlessly tied up What is the TOTAL cost to CANADIANS for Trudeaus stunt Why does Trudeau have to embarrass Canada again Zoolander Little Potato turned ON by costumes it all fits He isnt fit to carry newspapers ,-0.033558,0.5135006
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,2,10/15/19 9:17,Hire a drama teacher get drama who else can summon fake tears or a good story Trudy blackface,0.1,0.63919735
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,167,10/15/19 10:18,I wish to express my profound thanks to the Buffalo Chronicle for publishing the real news out Bought and Paid for MSM refuse to truly sad that Canadians must look outside Canada for unfiltered news again thanks,0.030556,0.1341823
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,2,10/16/19 17:43,In Canada Brian there is the Rebel TPM and True North on line medias for daily news that matters,0.175,0.12243284
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,2,10/15/19 11:40,And gives a fascist salute lol,0.8,0.46589994
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,2,10/15/19 12:07,Dont vote for Trudeau anymoretoo much dramalets not forget that he was a Drama teacher,0.2,0.11362927
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,2,10/15/19 12:21,Thanks to the BC for printing the facts that the Canadian MSM refuses to acknowledge In Canada its common knowledge that the security threat was a staged show The Chronicle isnt saying anything that Canadians didnt already know Its just encouraging that there is still someone willing to print the obvious truth,0.0375,0.14801985
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,134,10/15/19 13:15,I tried sharing it on Facebook but Facebook would not allow it,0,0.07241508
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,168,10/15/19 13:17,What a waste of money and time on this weasel of a man,-0.3125,0.63467395
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,169,10/15/19 13:44,MrDress up is a phony and a fraudthere were never any threats,0,0.44355103
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,170,10/15/19 14:06,at the private invitationonly Liberal Party event  So Trudeau requires armed security to protect him from upset members of the LPC,0,0.20655401
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,171,10/15/19 14:11,Bottom line  Turd Two is at best a part time drama teacher The threat was credible enough to send nowhere to be seen Sophie  children home  90 minute late Justin surrounded by heavily armed police actors while audience in tightly packed room was left without a shred of protection Turd Twos over the top narcissism front  centre Now imagine a bomb All adds up to a staged production straight out of amateur drama school MakeTrudeauADramaTeacherAgain,0.117143,0.29355606
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,172,10/15/19 14:11,This is the worst kind of Fearmongering by a political leader Do not reward it by voting for this Liberal huckster,-0.133333,0.55528605
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,173,10/15/19 19:10,I have voted early and it sure the heck wasnt for Trudy In my opinion if you are brain dead you would vote for lying liberals and if your brain is still functioning you vote Conservative In Canada you really dont have much of a choice We have a drunk the head of one party and the head of the other party is someone that wears a bees nest on his head Conservative is our best bet Please wish us luck,0.1625,0.64446443
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,166,10/17/19 19:30,Yeah Jughead Meathead,0,0.6079781
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,174,10/15/19 17:35,You wouldnt allow my opinion about that useless piece of shit on here ,-0.375,0.96749157
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,175,10/15/19 17:37,Typical liberal slimeball move well do ANYTHING to cover for our lord and master and to keep our paychecks coming These creatures sicken me,-0.260417,0.7143426
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,176,10/15/19 17:37,Drama queen at hisummm ehhhhh errrr ahhhhh,0,0
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,177,10/15/19 20:56,Dont just love Canada  ACT to protect it Voting either in a principled or strategic manner Liberty cannot be appreciated until its lost A Liberals victory would give insanely dishonest Trudeau the approbation to continue destroying Canada therefore his voters collaboration to submit all of us to corrupt world leaders Whether you like it or not voting for Andrew Scheer is the only way to get rid of Trudeau whos unfit to govern and can only attempt to do so by deceit ACT now Thank you,-0.002679,0.40614277
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,178,10/16/19 9:06,PPC or bust Canada,0,0.119662106
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,2,10/16/19 10:42,Youre all a bunch of whine asses,0,0.9143959
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,179,10/16/19 11:37,Better than a blackface poor actor,0.05,0.66553557
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,180,10/16/19 17:54,Turdeau likes to play dress up so of course this was yet another costume On election day flush Turdeau,0,0.2384038
39,https://buffalochronicle.com/2019/10/15/rcmp-source-says-security-risk-against-trudeau-was-contrived-by-pmo-staffers/,2,10/16/19 22:20,Not sure if its true but I heard someone wrote emailed him and called him a traitor That of course in Canada is a solid threat of physical harm and appropriate steps had to be taken CBC plese emal me as I am a Gud writternd thinks I wuld fit rigt in yer staff Second note if hes called a traitor and this is his reaction why no liable suit to no one on his NDA Hmmmmmmmmmmmmm,0.13125,0.55903834
